latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
28.42683,69.69943,316.43,0.4,0.37,2026-08-24,2110,N,nominal,2.0NRT,297.34,1.17,N
26.87662,73.51538,307.36,0.43,0.38,2026-08-24,2110,N,nominal,2.0NRT,294.83,1.23,N
26.25756,74.09525,308.52,0.46,0.39,2026-08-24,2110,N,nominal,2.0NRT,293.4,1.39,N
25.94131,72.19123,311.79,0.4,0.37,2026-08-24,2110,N,nominal,2.0NRT,295.8,1.76,N
27.22231,60.48119,309.64,0.38,0.59,2026-08-24,2110,N,nominal,2.0NRT,298.6,2.03,N
27.16264,56.03292,316.39,0.72,0.75,2026-08-24,2110,N,nominal,2.0NRT,298.33,3.94,N
27.16019,56.03022,329.6,0.72,0.75,2026-08-24,2110,N,nominal,2.0NRT,298.27,9.14,N
27.15041,56.08177,311.67,0.71,0.75,2026-08-24,2110,N,nominal,2.0NRT,297.94,5.04,N
24.8168,73.0893,306.65,0.43,0.38,2026-08-24,2112,N,nominal,2.0NRT,290.19,0.76,N
24.68826,72.99875,309.39,0.43,0.38,2026-08-24,2112,N,nominal,2.0NRT,290.77,1.05,N
25.38534,68.57845,316.67,0.41,0.37,2026-08-24,2112,N,nominal,2.0NRT,295.13,2.22,N
23.3162,70.48951,309.1,0.39,0.36,2026-08-24,2112,N,nominal,2.0NRT,295.62,1.26,N
23.25788,70.26331,307.92,0.38,0.36,2026-08-24,2112,N,nominal,2.0NRT,295.12,0.65,N
23.2488,69.87011,307.12,0.38,0.36,2026-08-24,2112,N,nominal,2.0NRT,295.5,0.82,N
38.68278,65.95544,304.78,0.65,0.73,2026-08-24,2248,N,nominal,2.0NRT,292.29,1.97,N
38.46631,65.78394,308.17,0.65,0.73,2026-08-24,2248,N,nominal,2.0NRT,294.75,1.94,N
18.56304,55.8613,304.5,0.55,0.68,2026-08-24,2254,N,nominal,2.0NRT,292.42,1.5,N
38.46338,65.78481,307.78,0.65,0.73,2026-08-24,2248,N,nominal,2.0NRT,294.58,2.48,N
38.94152,64.13643,304.32,0.52,0.67,2026-08-24,2248,N,nominal,2.0NRT,293.26,0.65,N
18.56511,55.86602,302.32,0.56,0.68,2026-08-24,2254,N,nominal,2.0NRT,291.8,0.93,N
39.16796,63.25769,302.29,0.47,0.64,2026-08-24,2248,N,nominal,2.0NRT,292.07,1.2,N
39.15912,62.58957,303.64,0.43,0.62,2026-08-24,2248,N,nominal,2.0NRT,293.06,0.51,N
18.32192,55.10382,328.37,0.5,0.66,2026-08-24,2254,N,nominal,2.0NRT,294.93,2.47,N
18.01332,54.57082,344.9,0.47,0.64,2026-08-24,2254,N,nominal,2.0NRT,297.5,10.72,N
18.01233,54.57529,343.61,0.47,0.64,2026-08-24,2254,N,nominal,2.0NRT,295.62,10.72,N
17.97461,54.52371,311.42,0.47,0.64,2026-08-24,2254,N,nominal,2.0NRT,293.98,1.5,N
17.97585,54.52544,308.32,0.47,0.64,2026-08-24,2254,N,nominal,2.0NRT,294.22,0.86,N
39.26368,56.01279,330.81,0.4,0.45,2026-08-24,2248,N,nominal,2.0NRT,295.01,1.69,N
39.26268,56.01737,304.94,0.4,0.45,2026-08-24,2248,N,nominal,2.0NRT,291.88,1.24,N
39.2597,56.01131,307.14,0.4,0.45,2026-08-24,2248,N,nominal,2.0NRT,291.9,1.69,N
37.67124,62.23749,301.41,0.46,0.63,2026-08-24,2248,N,nominal,2.0NRT,291.3,0.61,N
37.6174,62.13998,306.34,0.45,0.63,2026-08-24,2248,N,nominal,2.0NRT,293.82,0.91,N
39.5106,54.32962,313.06,0.5,0.41,2026-08-24,2248,N,nominal,2.0NRT,296.05,2.23,N
37.61089,61.60718,309.23,0.43,0.62,2026-08-24,2248,N,nominal,2.0NRT,295.24,1.15,N
37.59646,61.52793,308.49,0.42,0.61,2026-08-24,2248,N,nominal,2.0NRT,293.34,1.15,N
37.57846,61.55995,304.61,0.42,0.61,2026-08-24,2248,N,nominal,2.0NRT,293.18,0.5,N
37.49896,61.84932,313.67,0.44,0.62,2026-08-24,2248,N,nominal,2.0NRT,294.84,2.6,N
38.25741,58.39093,308.69,0.56,0.51,2026-08-24,2248,N,nominal,2.0NRT,297.14,1.88,N
37.12094,62.36806,304.58,0.48,0.65,2026-08-24,2248,N,nominal,2.0NRT,291.49,1.22,N
37.11525,62.36549,321.85,0.48,0.65,2026-08-24,2248,N,nominal,2.0NRT,293.3,3.72,N
37.11872,62.36314,312.34,0.48,0.65,2026-08-24,2248,N,nominal,2.0NRT,293.44,5.48,N
37.11724,62.36838,316.37,0.48,0.65,2026-08-24,2248,N,nominal,2.0NRT,292.52,3.6,N
38.15005,58.39396,311.73,0.56,0.52,2026-08-24,2248,N,nominal,2.0NRT,294.95,2.07,N
37.63583,60.33843,303.31,0.37,0.58,2026-08-24,2248,N,nominal,2.0NRT,293.25,0.84,N
38.19581,58.10226,306.65,0.54,0.51,2026-08-24,2248,N,nominal,2.0NRT,293.02,1.49,N
37.3475,61.36446,305.2,0.42,0.61,2026-08-24,2248,N,nominal,2.0NRT,292.96,0.83,N
37.03221,62.41861,328.97,0.49,0.65,2026-08-24,2248,N,nominal,2.0NRT,293.91,6.93,N
37.03068,62.42391,304.51,0.49,0.65,2026-08-24,2248,N,nominal,2.0NRT,293,3.61,N
37.82794,58.38623,305.32,0.57,0.52,2026-08-24,2248,N,nominal,2.0NRT,294.03,0.86,N
37.82835,58.38681,305.83,0.57,0.52,2026-08-24,2248,N,nominal,2.0NRT,293.83,0.39,N
38.68184,54.31622,322.7,0.52,0.42,2026-08-24,2248,N,nominal,2.0NRT,298.21,2.53,N
38.64935,54.28028,329.76,0.52,0.41,2026-08-24,2248,N,nominal,2.0NRT,298.96,3.04,N
38.64948,54.28473,329.3,0.52,0.42,2026-08-24,2248,N,nominal,2.0NRT,298.55,3.99,N
37.22052,60.02414,308.31,0.36,0.57,2026-08-24,2248,N,nominal,2.0NRT,293.68,0.74,N
37.21544,60.022,304.16,0.36,0.57,2026-08-24,2248,N,nominal,2.0NRT,292.28,0.59,N
36.37117,61.93893,306.16,0.48,0.64,2026-08-24,2248,N,nominal,2.0NRT,290.25,0.88,N
36.47532,61.45933,303.08,0.45,0.63,2026-08-24,2248,N,nominal,2.0NRT,292.54,0.87,N
36.47946,59.74548,303.37,0.36,0.58,2026-08-24,2248,N,nominal,2.0NRT,292.35,0.77,N
36.23752,59.7317,302.08,0.37,0.58,2026-08-24,2250,N,nominal,2.0NRT,289.63,0.87,N
36.94599,54.88783,326.32,0.4,0.44,2026-08-24,2250,N,nominal,2.0NRT,296.78,2.46,N
35.51732,59.19931,297.4,0.36,0.57,2026-08-24,2250,N,nominal,2.0NRT,285.72,0.2,N
36.47992,54.90269,304.08,0.41,0.45,2026-08-24,2250,N,nominal,2.0NRT,289.8,0.69,N
35.36613,59.30635,301.35,0.37,0.58,2026-08-24,2250,N,nominal,2.0NRT,290.23,0.65,N
35.36848,59.30598,301.74,0.37,0.58,2026-08-24,2250,N,nominal,2.0NRT,289.99,0.53,N
36.29645,54.78923,310.54,0.41,0.45,2026-08-24,2250,N,nominal,2.0NRT,291.92,1.18,N
33.7547,59.1505,303.34,0.4,0.6,2026-08-24,2250,N,nominal,2.0NRT,289.13,0.93,N
33.75456,59.14841,301.98,0.4,0.6,2026-08-24,2250,N,nominal,2.0NRT,288.24,1.03,N
33.62601,59.17085,303.38,0.4,0.6,2026-08-24,2250,N,nominal,2.0NRT,290.13,0.73,N
32.92189,60.23753,302.99,0.48,0.64,2026-08-24,2250,N,nominal,2.0NRT,292.74,1.14,N
33.04046,56.85259,306.74,0.61,0.54,2026-08-24,2250,N,nominal,2.0NRT,295.18,1.61,N
32.33527,54.08732,311.34,0.45,0.47,2026-08-24,2250,N,nominal,2.0NRT,291.82,1.61,N
31.43218,56.49356,301.95,0.32,0.55,2026-08-24,2250,N,nominal,2.0NRT,289.33,0.3,N
31.6238,54.72696,308.82,0.5,0.49,2026-08-24,2250,N,nominal,2.0NRT,291.76,1.77,N
30.75578,56.66089,315.5,0.34,0.56,2026-08-24,2250,N,nominal,2.0NRT,291.73,1.42,N
30.66566,56.62348,308.13,0.34,0.56,2026-08-24,2250,N,nominal,2.0NRT,290.38,0.73,N
30.49681,56.81913,320.32,0.35,0.57,2026-08-24,2250,N,nominal,2.0NRT,292.36,1.52,N
30.23187,56.91017,310.62,0.36,0.57,2026-08-24,2250,N,nominal,2.0NRT,290.61,2.18,N
30.36958,56.12674,309.02,0.32,0.55,2026-08-24,2250,N,nominal,2.0NRT,288.98,1.53,N
30.36881,56.13,302.52,0.32,0.55,2026-08-24,2250,N,nominal,2.0NRT,289.33,0.95,N
30.32514,56.22536,300.13,0.33,0.55,2026-08-24,2250,N,nominal,2.0NRT,289.06,0.64,N
30.37868,55.86589,299.96,0.62,0.54,2026-08-24,2250,N,nominal,2.0NRT,289.54,0.78,N
30.2141,55.98357,300.4,0.32,0.54,2026-08-24,2250,N,nominal,2.0NRT,288.1,1.63,N
30.21333,55.98678,300.07,0.32,0.54,2026-08-24,2250,N,nominal,2.0NRT,288.28,0.54,N
30.2143,55.98429,301.2,0.32,0.54,2026-08-24,2250,N,nominal,2.0NRT,288.05,0.59,N
30.21356,55.9875,299.89,0.32,0.54,2026-08-24,2250,N,nominal,2.0NRT,288.32,0.36,N
29.92775,56.73421,308.34,0.36,0.57,2026-08-24,2250,N,nominal,2.0NRT,291.09,1.52,N
29.9274,56.73526,313.5,0.36,0.57,2026-08-24,2250,N,nominal,2.0NRT,291.75,1.58,N
29.9929,55.85506,309.4,0.63,0.54,2026-08-24,2250,N,nominal,2.0NRT,285.45,10.42,N
29.98802,55.8536,337.83,0.63,0.54,2026-08-24,2250,N,nominal,2.0NRT,287.74,10.42,N
30.08309,55.39882,318.66,0.59,0.53,2026-08-24,2250,N,nominal,2.0NRT,290.94,2.9,N
29.70024,55.53585,300.48,0.62,0.54,2026-08-24,2250,N,nominal,2.0NRT,288.28,1.01,N
29.5129,55.79974,300.88,0.32,0.55,2026-08-24,2250,N,nominal,2.0NRT,289.85,0.34,N
29.17064,54.61787,304.92,0.56,0.51,2026-08-24,2252,N,nominal,2.0NRT,292.75,1.44,N
27.42123,56.50429,314.03,0.39,0.6,2026-08-24,2252,N,nominal,2.0NRT,299.83,0.97,N
27.30164,56.30473,313.57,0.38,0.59,2026-08-24,2252,N,nominal,2.0NRT,299.75,1.13,N
27.16958,56.05681,332.82,0.37,0.58,2026-08-24,2252,N,nominal,2.0NRT,300.2,2.63,N
27.16868,56.0606,324.75,0.37,0.58,2026-08-24,2252,N,nominal,2.0NRT,299.4,2.63,N
27.15888,56.10181,324.76,0.38,0.58,2026-08-24,2252,N,nominal,2.0NRT,300.06,3,N
27.16432,56.05526,312.28,0.37,0.58,2026-08-24,2252,N,nominal,2.0NRT,299.31,1.41,N
27.1447,56.11386,311.6,0.38,0.59,2026-08-24,2252,N,nominal,2.0NRT,299.49,1.16,N
26.95534,55.54671,311.34,0.35,0.57,2026-08-24,2252,N,nominal,2.0NRT,300.49,0.82,N
25.97086,56.07344,316.02,0.4,0.6,2026-08-24,2252,N,nominal,2.0NRT,302.34,0.74,N
24.5048,56.60844,315.82,0.46,0.64,2026-08-24,2252,N,nominal,2.0NRT,297.94,2.04,N
24.5078,54.01567,367,0.32,0.55,2026-08-24,2252,N,high,2.0NRT,303.41,4.43,N
24.50848,54.01253,315.64,0.32,0.55,2026-08-24,2252,N,nominal,2.0NRT,303.44,3.51,N
24.00532,55.43623,313.38,0.4,0.6,2026-08-24,2252,N,nominal,2.0NRT,301.64,1.46,N
23.19211,55.45236,322.64,0.42,0.61,2026-08-24,2252,N,nominal,2.0NRT,300.17,3.44,N
23.19117,55.45643,311.96,0.42,0.61,2026-08-24,2252,N,nominal,2.0NRT,299.27,1.71,N
23.31118,54.17431,315.07,0.35,0.57,2026-08-24,2252,N,nominal,2.0NRT,298.47,0.95,N
23.27745,54.25158,343.34,0.35,0.57,2026-08-24,2252,N,nominal,2.0NRT,300.43,5.57,N
23.27668,54.25498,350.72,0.35,0.57,2026-08-24,2252,N,nominal,2.0NRT,300.02,5.57,N
22.87855,55.918,326.07,0.45,0.63,2026-08-24,2252,N,nominal,2.0NRT,297.44,5.97,N
23.27685,54.25206,356.62,0.35,0.57,2026-08-24,2252,N,nominal,2.0NRT,300.33,5.89,N
23.27611,54.25547,340.39,0.35,0.57,2026-08-24,2252,N,nominal,2.0NRT,299.45,5.89,N
22.87905,55.91645,315.8,0.45,0.63,2026-08-24,2252,N,nominal,2.0NRT,297.26,1.35,N
22.87803,55.92084,310.54,0.46,0.63,2026-08-24,2252,N,nominal,2.0NRT,297.4,1.35,N
22.8724,55.60835,309.6,0.44,0.62,2026-08-24,2252,N,nominal,2.0NRT,296.22,1.87,N
22.78317,55.80933,325.93,0.45,0.63,2026-08-24,2252,N,nominal,2.0NRT,297.58,2.51,N
22.52627,54.04707,306.86,0.35,0.57,2026-08-24,2252,N,nominal,2.0NRT,296.33,4.4,N
21.00646,56.52825,305.78,0.54,0.68,2026-08-24,2254,N,nominal,2.0NRT,289.24,2.74,N
21.00031,56.52658,309.19,0.54,0.68,2026-08-24,2254,N,nominal,2.0NRT,288.48,2.63,N
21.00271,56.52604,313.45,0.54,0.68,2026-08-24,2254,N,nominal,2.0NRT,289.5,4.43,N
20.38885,55.64459,304.6,0.49,0.65,2026-08-24,2254,N,nominal,2.0NRT,292.32,1.03,N
20.21372,55.7091,303.7,0.5,0.66,2026-08-24,2254,N,nominal,2.0NRT,290.54,2.02,N
21.11605,101.14425,336.04,0.39,0.36,2026-08-25,0642,N,nominal,2.0NRT,295.75,5.67,D
28.55548,100.33284,330.03,0.41,0.37,2026-08-25,0644,N,nominal,2.0NRT,297.75,3.36,D
28.49712,97.02263,332.53,0.39,0.36,2026-08-25,0644,N,nominal,2.0NRT,295.64,4.41,D
28.49912,97.02243,332.25,0.39,0.36,2026-08-25,0644,N,nominal,2.0NRT,295.98,5.91,D
29.66602,91.18839,325.57,0.43,0.46,2026-08-25,0646,N,nominal,2.0NRT,292.84,4.17,D
29.68351,91.14562,348.33,0.44,0.46,2026-08-25,0646,N,nominal,2.0NRT,300.22,14.14,D
29.69793,91.15185,325.94,0.43,0.46,2026-08-25,0646,N,low,2.0NRT,296.97,3.79,D
35.97691,100.84024,331.42,0.51,0.41,2026-08-25,0646,N,nominal,2.0NRT,300.53,2.38,D
39.25718,76.7927,334.87,0.72,0.76,2026-08-25,0650,N,nominal,2.0NRT,302.07,7.34,D
39.25453,76.78465,336.72,0.72,0.76,2026-08-25,0650,N,nominal,2.0NRT,299.55,7.34,D
39.25562,76.79131,330.32,0.72,0.76,2026-08-25,0650,N,low,2.0NRT,301.67,10.12,D
39.25293,76.78327,338.63,0.72,0.76,2026-08-25,0650,N,nominal,2.0NRT,299.9,12.67,D
6.25056,81.16558,331.6,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,296.59,1.87,D
6.59563,81.12982,335.19,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,297.31,3.38,D
6.62887,81.20591,350.02,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,301.37,8.09,D
6.62826,81.20171,347.17,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,304.09,6.36,D
6.62764,81.1975,348.58,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,301.61,6.36,D
6.6325,81.20537,350.36,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,301.65,22.55,D
6.73775,81.53931,332.76,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,295.47,3.99,D
6.70154,81.22091,353.96,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,301.2,7.97,D
6.70091,81.21671,340.74,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,301.17,5.69,D
6.72609,81.36019,343.27,0.47,0.4,2026-08-25,0820,N,nominal,2.0NRT,298.05,6.66,D
6.70517,81.22038,342.63,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,300.01,7.97,D
6.70454,81.21617,347.56,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,298.45,5.69,D
6.70943,81.22404,346.17,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,297.47,5.82,D
6.7088,81.21983,331.02,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,296.52,5.82,D
6.70817,81.21564,332.43,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,298.38,3.26,D
6.72541,81.36154,336.4,0.47,0.4,2026-08-25,0820,N,nominal,2.0NRT,298.46,6.46,D
6.70529,81.22145,334.79,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,297.94,8.62,D
6.70469,81.21725,352.33,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,299.65,6.58,D
6.70953,81.22513,340.38,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,298.2,8.62,D
6.70832,81.21671,336.35,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,297.73,6.58,D
6.74745,81.38467,338.5,0.47,0.4,2026-08-25,0820,N,nominal,2.0NRT,295.52,9.27,D
6.76355,81.4702,337.33,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,296.39,3.69,D
6.75111,81.38413,332.28,0.47,0.4,2026-08-25,0820,N,nominal,2.0NRT,293.89,4.68,D
6.7767,81.53517,343.23,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,300.37,6.92,D
6.79162,81.55989,350.53,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,300.59,9.54,D
6.75276,81.09026,340.77,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,295.73,6.7,D
6.8122,81.16679,337.27,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,296.7,3.79,D
6.81303,81.1674,333.67,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,295.9,4.76,D
6.88819,81.66446,337.67,0.49,0.4,2026-08-25,0820,N,nominal,2.0NRT,297.83,3.57,D
6.86466,81.47404,340.1,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,298.21,6.06,D
6.86836,81.47356,341.88,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,297.47,6.06,D
6.87965,81.52573,338.09,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,299.5,6.91,D
6.87901,81.52132,337.32,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,299.21,6.91,D
6.88335,81.52519,337.45,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,298.35,6.91,D
6.88271,81.52078,336.86,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,299,6.91,D
6.87135,81.44212,331.31,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,296.26,2.2,D
6.90784,81.4859,339.31,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,298.22,56.74,D
6.91892,81.48431,330.33,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,294.76,2.34,D
6.99311,81.48762,332.26,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,297.78,3.08,D
6.99681,81.48708,340.92,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,298.24,16.58,D
6.9783,81.33369,342.41,0.47,0.4,2026-08-25,0820,N,nominal,2.0NRT,294.87,5.87,D
7.00675,81.50349,335.27,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,297.38,3.8,D
6.98196,81.33311,340.19,0.47,0.4,2026-08-25,0820,N,nominal,2.0NRT,295.01,12.19,D
7.01044,81.50293,337.65,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,297.62,3.8,D
7.10648,81.71599,344.34,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,297.64,6.16,D
7.10736,81.71725,333.35,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,295.75,4.59,D
7.10673,81.71281,337.37,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,297.25,5.72,D
7.29373,81.78432,337.62,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,298.18,5.05,D
7.29306,81.77975,340.33,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,299.06,5.51,D
7.30826,81.85727,332.35,0.51,0.41,2026-08-25,0820,N,nominal,2.0NRT,294.62,2.31,D
7.30556,81.83883,339.33,0.51,0.41,2026-08-25,0820,N,nominal,2.0NRT,294.58,3.69,D
7.29885,81.79293,336.01,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,297.82,7.42,D
7.2975,81.78377,339.7,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,297.17,5.05,D
7.29684,81.77921,336.78,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,296.96,5.51,D
7.28552,81.70193,330.33,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,294.56,1.86,D
7.3017,81.75987,336.92,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,296.28,3.31,D
7.3149,81.8234,338.03,0.51,0.41,2026-08-25,0820,N,nominal,2.0NRT,294.81,3.82,D
7.3126,81.7816,344.96,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,298.26,7.74,D
7.32867,81.81205,333.14,0.51,0.41,2026-08-25,0820,N,nominal,2.0NRT,294.22,4.57,D
7.3246,81.78455,337.46,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,297.8,5.04,D
7.32906,81.78858,342.36,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,297.65,8.69,D
7.33148,81.7789,333.8,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,298.87,5.32,D
7.329,81.81437,336.95,0.51,0.41,2026-08-25,0820,N,nominal,2.0NRT,294.42,6.33,D
7.3251,81.78683,338.15,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,298.35,8.5,D
7.32252,81.76852,337.87,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,297.51,5.16,D
7.32953,81.79086,346.5,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,296.65,9.32,D
7.33417,81.45088,336.54,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,293.93,7.83,D
7.28824,81.13609,339.35,0.47,0.39,2026-08-25,0820,N,nominal,2.0NRT,298.74,7.17,D
7.29552,81.13499,331.24,0.47,0.39,2026-08-25,0820,N,nominal,2.0NRT,298.72,4.34,D
7.36624,81.2598,354.22,0.47,0.4,2026-08-25,0820,N,nominal,2.0NRT,297.6,12.49,D
7.36528,81.26039,340.56,0.47,0.4,2026-08-25,0820,N,nominal,2.0NRT,295.47,12.2,D
7.36896,81.25998,348.81,0.47,0.4,2026-08-25,0820,N,nominal,2.0NRT,298.59,12.2,D
7.42791,81.59241,335.72,0.49,0.41,2026-08-25,0820,N,nominal,2.0NRT,292.94,4.09,D
7.44835,81.68165,333.83,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,291.96,2.9,D
7.41669,81.25322,342.01,0.47,0.4,2026-08-25,0820,N,nominal,2.0NRT,299.11,5.13,D
7.42036,81.25268,341.33,0.47,0.4,2026-08-25,0820,N,nominal,2.0NRT,299.73,5.13,D
7.44073,81.28928,338.06,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,297.59,3.29,D
7.46413,81.39714,331.61,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,294.63,2.9,D
7.4673,81.31651,343.85,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,298.7,4.67,D
7.48079,81.02785,335.73,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,287.46,9.52,D
7.48018,81.02367,332.9,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,289.81,7.84,D
7.57043,81.61926,336.86,0.5,0.41,2026-08-25,0820,N,nominal,2.0NRT,292.75,3.22,D
7.54853,81.36391,338.36,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,297,2.63,D
7.57716,81.40447,335.59,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,295.53,9.06,D
7.57651,81.40005,349.09,0.48,0.4,2026-08-25,0820,N,nominal,2.0NRT,296.72,9.06,D
7.63762,80.98406,348.83,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,289.92,11.88,D
7.637,80.97987,349.1,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,290.6,11.88,D
7.63637,80.97568,338.61,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,290.12,5.47,D
8.17185,80.48933,337.53,0.44,0.39,2026-08-25,0820,N,nominal,2.0NRT,291.39,5.88,D
8.33228,81.02814,336.9,0.47,0.4,2026-08-25,0820,N,nominal,2.0NRT,289.01,5.71,D
8.22376,79.9154,335.11,0.42,0.38,2026-08-25,0820,N,nominal,2.0NRT,289.18,8.69,D
8.3507,80.67214,330.59,0.45,0.39,2026-08-25,0820,N,nominal,2.0NRT,289.59,3.94,D
8.35207,80.67225,338.64,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,290.08,6.02,D
8.29243,80.20691,348.62,0.43,0.38,2026-08-25,0820,N,nominal,2.0NRT,287.69,11.89,D
8.47277,81.33554,334.73,0.49,0.4,2026-08-25,0820,N,nominal,2.0NRT,282.25,9.87,D
8.37075,80.59804,338.74,0.45,0.39,2026-08-25,0820,N,nominal,2.0NRT,291.28,3.91,D
8.35752,80.23368,344.91,0.44,0.38,2026-08-25,0820,N,nominal,2.0NRT,287.66,7.87,D
8.36105,80.23316,334.08,0.44,0.38,2026-08-25,0820,N,nominal,2.0NRT,288.27,3.9,D
8.44847,80.80316,335.04,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,284.12,4.05,D
8.42033,80.56149,339.71,0.45,0.39,2026-08-25,0820,N,nominal,2.0NRT,289.5,5.89,D
8.42392,80.56097,342.91,0.45,0.39,2026-08-25,0820,N,nominal,2.0NRT,290.88,10.47,D
8.41851,80.52428,335.59,0.45,0.39,2026-08-25,0820,N,nominal,2.0NRT,290.38,3.76,D
8.4179,80.5202,334.3,0.45,0.39,2026-08-25,0820,N,nominal,2.0NRT,287.87,1.09,D
8.47545,80.57486,334.97,0.45,0.39,2026-08-25,0820,N,nominal,2.0NRT,291.24,3.83,D
8.44372,80.35572,339.94,0.44,0.38,2026-08-25,0820,N,nominal,2.0NRT,291.17,11.18,D
8.44314,80.35169,331.81,0.44,0.38,2026-08-25,0820,N,nominal,2.0NRT,290.04,5.12,D
8.52601,80.82277,333.46,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,290.21,4.38,D
8.53026,80.82647,336.45,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,287.83,4.38,D
8.52343,80.70296,330.42,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,287.42,2.65,D
8.59756,80.82961,333.91,0.47,0.39,2026-08-25,0820,N,nominal,2.0NRT,284.88,4.69,D
8.57438,80.56564,343.12,0.45,0.39,2026-08-25,0820,N,nominal,2.0NRT,289.7,4.5,D
8.58405,80.45564,332.59,0.45,0.39,2026-08-25,0820,N,nominal,2.0NRT,289.38,2.8,D
8.56757,80.34253,334.74,0.44,0.39,2026-08-25,0820,N,nominal,2.0NRT,287.91,3.72,D
8.62952,80.64198,333.52,0.46,0.39,2026-08-25,0820,N,nominal,2.0NRT,291.64,3.74,D
8.63329,80.34522,338.37,0.44,0.39,2026-08-25,0820,N,nominal,2.0NRT,294.85,7.19,D
8.63257,80.34579,344.64,0.44,0.39,2026-08-25,0820,N,nominal,2.0NRT,295.21,8.37,D
8.66378,80.43628,332.82,0.45,0.39,2026-08-25,0820,N,nominal,2.0NRT,289.17,3.55,D
