latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
24.51065,54.016,341.43,0.59,0.7,2026-08-25,0845,N20,nominal,2.0NRT,301.57,5.53,D
24.50788,54.02216,336.28,0.59,0.7,2026-08-25,0845,N20,nominal,2.0NRT,300.94,7.71,D
24.50645,54.01653,342.07,0.59,0.7,2026-08-25,0845,N20,nominal,2.0NRT,301.49,8.26,D
27.41735,67.59908,344.29,0.39,0.36,2026-08-25,0845,N20,nominal,2.0NRT,307.25,7.62,D
27.32534,66.93049,340.02,0.38,0.36,2026-08-25,0845,N20,low,2.0NRT,310.28,5.08,D
28.42337,69.70033,334.43,0.45,0.39,2026-08-25,0845,N20,low,2.0NRT,306.78,4.54,D
28.3161,67.7836,336.58,0.4,0.37,2026-08-25,0845,N20,nominal,2.0NRT,306.33,3.88,D
29.82046,72.60643,332.85,0.44,0.46,2026-08-25,0845,N20,low,2.0NRT,303.36,3.52,D
27.16747,56.05488,346,0.39,0.59,2026-08-25,0845,N20,nominal,2.0NRT,306.35,3.88,D
27.16659,56.05109,344,0.39,0.59,2026-08-25,0845,N20,nominal,2.0NRT,307.43,3.88,D
29.94383,72.05908,331.82,0.41,0.45,2026-08-25,0845,N20,low,2.0NRT,302.77,2.03,D
30.1649,72.4173,342.06,0.43,0.46,2026-08-25,0845,N20,nominal,2.0NRT,300.61,5.26,D
30.89147,73.20195,332.29,0.49,0.49,2026-08-25,0845,N20,low,2.0NRT,305.26,14.19,D
30.89391,73.18082,333.16,0.49,0.49,2026-08-25,0845,N20,low,2.0NRT,307.22,11.6,D
31.02832,73.36803,330.66,0.5,0.49,2026-08-25,0845,N20,low,2.0NRT,304.52,4.72,D
31.02979,73.37043,330.64,0.5,0.49,2026-08-25,0845,N20,low,2.0NRT,303.71,9.86,D
31.0935,72.58533,332.53,0.46,0.47,2026-08-25,0845,N20,nominal,2.0NRT,299.98,3.13,D
32.57404,72.56461,330.26,0.47,0.48,2026-08-25,0845,N20,low,2.0NRT,303.87,2.85,D
29.98761,55.85739,367,0.34,0.56,2026-08-25,0845,N20,high,2.0NRT,314.47,8.54,D
29.98686,55.85423,354.19,0.35,0.56,2026-08-25,0845,N20,nominal,2.0NRT,314.22,8.54,D
30.07872,55.40153,367,0.36,0.58,2026-08-25,0845,N20,high,2.0NRT,320.14,14.26,D
32.88762,71.61745,336.07,0.42,0.45,2026-08-25,0845,N20,low,2.0NRT,308.69,4.11,D
38.64686,54.28578,345.43,0.67,0.74,2026-08-25,1030,N20,nominal,2.0NRT,308,5.79,D
38.68156,54.31689,338.86,0.68,0.74,2026-08-25,1030,N20,nominal,2.0NRT,308.21,8.24,D
18.01379,54.57215,337.86,0.46,0.64,2026-08-25,1024,N20,nominal,2.0NRT,307.33,8.56,D
18.01423,54.57657,356.43,0.46,0.64,2026-08-25,1024,N20,low,2.0NRT,306.15,8.56,D
18.01967,54.57159,339.43,0.46,0.64,2026-08-25,1024,N20,nominal,2.0NRT,306.35,4.6,D
18.32033,55.1076,352.09,0.51,0.66,2026-08-25,1024,N20,nominal,2.0NRT,307.39,2.29,D
18.32155,55.11016,342.73,0.51,0.66,2026-08-25,1024,N20,nominal,2.0NRT,306.66,2.61,D
18.3211,55.10529,341.58,0.51,0.66,2026-08-25,1024,N20,nominal,2.0NRT,307.17,2.61,D
21.6467,55.99879,336.05,0.63,0.72,2026-08-25,1026,N20,low,2.0NRT,306.59,2.26,D
22.29321,56.52849,343.81,0.69,0.74,2026-08-25,1026,N20,nominal,2.0NRT,307.94,3.13,D
22.43756,56.70083,343.67,0.71,0.75,2026-08-25,1026,N20,nominal,2.0NRT,308.14,24.3,D
22.43691,56.7013,337.99,0.71,0.75,2026-08-25,1026,N20,low,2.0NRT,308.41,11.43,D
22.44388,56.70074,338.04,0.71,0.75,2026-08-25,1026,N20,nominal,2.0NRT,307.96,11.43,D
22.87739,55.93206,346.07,0.64,0.72,2026-08-25,1026,N20,nominal,2.0NRT,308.47,3.19,D
22.9287,55.80853,342.64,0.63,0.72,2026-08-25,1026,N20,nominal,2.0NRT,308.9,31.19,D
22.92592,55.80617,350.03,0.63,0.72,2026-08-25,1026,N20,nominal,2.0NRT,309.24,33.55,D
23.18972,55.45871,340.29,0.6,0.71,2026-08-25,1026,N20,nominal,2.0NRT,307.47,1.09,D
23.27449,54.25873,353.27,0.51,0.66,2026-08-25,1026,N20,nominal,2.0NRT,313.9,4.76,D
24.47426,56.63519,334.34,0.74,0.76,2026-08-25,1026,N20,nominal,2.0NRT,299.81,3.96,D
24.50664,54.0242,337.66,0.5,0.66,2026-08-25,1026,N20,nominal,2.0NRT,302.19,5.21,D
24.50626,54.01918,336.34,0.5,0.66,2026-08-25,1026,N20,nominal,2.0NRT,302.4,5.65,D
27.16682,56.05681,337.48,0.71,0.75,2026-08-25,1026,N20,nominal,2.0NRT,305.22,6.01,D
29.98699,55.85385,336.04,0.74,0.76,2026-08-25,1028,N20,low,2.0NRT,310.47,4.95,D
30.08011,55.40234,341.67,0.69,0.74,2026-08-25,1028,N20,low,2.0NRT,313.85,8.52,D
38.64618,54.28279,342.25,0.67,0.74,2026-08-25,1030,N20,nominal,2.0NRT,308.19,8.32,D
